Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
12395,07/30/1985 12:00:00 AM,3.86,,,7.78,,,,600.0,0.261,1.55,,19.5,,,1.4,,,6.7,6.7
12397,08/06/1985 12:00:00 AM,2.38,,,7.67,,,,110.0,0.279,0.797,,18.7,,,0.793,,,6.8,6.8
12398,08/06/1985 12:00:00 AM,2.49,,,7.58,,,,88.0,0.275,0.826,,18.6,,,0.771,,,6.9,6.9
12399,08/06/1985 12:00:00 AM,1.42,,,7.76,,,,130.0,0.289,0.504,,18.5,,,0.504,,,6.9,6.9
12435,08/15/1985 12:00:00 AM,1.01,155.0,,7.45,,,,140.0,0.339,0.09,,18.6,,,0.139,,2.0,6.9,6.9
12436,08/15/1985 12:00:00 AM,1.06,155.0,,7.45,,,,190.0,0.336,0.088,,18.5,,,0.133,3.33,2.7,6.8,6.8
12437,08/15/1985 12:00:00 AM,0.746,148.0,,7.45,,,,110.0,0.331,0.066,,18.5,,,0.132,,2.9,6.8,6.8
12439,08/20/1985 12:00:00 AM,1.24,,,7.81,,,,200.0,0.137,0.366,,16.9,,,0.759,,,6.8,6.8
12440,08/20/1985 12:00:00 AM,1.06,,,7.82,,,,220.0,0.142,0.31,,17.3,,,0.613,,,6.8,6.8
12441,08/20/1985 12:00:00 AM,1.27,,,7.8,,,,200.0,0.144,0.399,,17.0,,,0.785,,,6.9,6.9
12443,08/27/1985 12:00:00 AM,0.098,,,7.9,,,,180.0,0.297,0.049,,16.8,,,0.079,,,6.7,6.7
12444,08/27/1985 12:00:00 AM,0.101,,,8.0,,,,190.0,0.304,0.045,,16.7,,,0.084,,,6.9,6.9
12445,08/27/1985 12:00:00 AM,0.124,,,7.88,,,,150.0,0.308,0.052,,16.7,,,0.09,,,6.9,6.9
12447,09/03/1985 12:00:00 AM,3.97,,,7.83,,,,110.0,0.268,1.58,,16.7,,,1.41,,,7.1,7.1
12448,09/03/1985 12:00:00 AM,2.6,,,7.91,,,,100.0,0.285,1.0,,16.7,,,0.92,,,7.1,7.1
12449,09/03/1985 12:00:00 AM,1.05,,,8.03,,,,110.0,0.311,0.419,,16.5,,,0.37,,,7.1,7.1
12451,09/10/1985 12:00:00 AM,1.89,,,8.2,,,,210.0,0.4,0.162,,16.5,,,0.203,,,7.0,7.0
12452,09/10/1985 12:00:00 AM,2.2,,,8.22,,,,230.0,0.381,0.17,,16.6,,,0.206,,,7.0,7.0
12453,09/10/1985 12:00:00 AM,1.65,,,8.26,,,,220.0,0.392,0.14,,16.6,,,0.247,,,7.0,7.0
12489,09/19/1985 12:00:00 AM,1.51,165.0,,8.68,,,,66.0,0.387,0.203,,13.9,,,0.232,,4.3,7.2,7.2
12490,09/19/1985 12:00:00 AM,1.55,158.0,,8.57,,,,74.0,0.386,0.201,,13.9,,,0.228,4.67,2.3,7.1,7.1
12491,09/19/1985 12:00:00 AM,1.66,168.0,,8.69,,,,57.0,0.381,0.216,,13.8,,,0.231,,3.5,7.2,7.2
12493,09/24/1985 12:00:00 AM,1.53,,,8.91,,,,23.0,0.35,0.583,,14.0,,,0.588,,,7.2,7.2
12494,09/24/1985 12:00:00 AM,1.7,,,8.9,,,,20.0,0.345,0.653,,13.6,,,0.629,,,7.2,7.2
12495,09/24/1985 12:00:00 AM,1.87,,,8.89,,,,24.0,0.342,0.672,,13.6,,,0.659,,,7.2,7.2
12497,10/01/1985 12:00:00 AM,1.31,,,9.2,,,,35.0,0.335,0.379,,12.0,,,0.399,,,7.2,7.2
12498,10/01/1985 12:00:00 AM,1.23,,,9.3,,,,40.0,0.337,0.353,,11.9,,,0.367,,,7.2,7.2
12499,10/01/1985 12:00:00 AM,0.522,,,9.39,,,,39.0,0.356,0.152,,11.6,,,0.174,,,7.3,7.3
12501,10/08/1985 12:00:00 AM,1.51,,,9.4,,,,20.0,0.391,0.225,,10.7,,,0.271,,,7.1,7.1
12502,10/08/1985 12:00:00 AM,1.79,,,9.34,,,,50.0,0.383,0.261,,10.8,,,0.289,,,7.1,7.1
12503,10/08/1985 12:00:00 AM,1.61,,,9.42,,,,24.0,0.388,0.246,,10.9,,,0.267,,,7.1,7.1
12539,10/17/1985 12:00:00 AM,1.53,,,8.7,,,,180.0,0.357,0.48,,12.4,,,0.529,,,7.1,7.1
12540,10/17/1985 12:00:00 AM,1.47,140.0,,8.75,,,,66.0,0.347,0.45,,12.3,,,0.503,7.01,3.0,7.1,7.1
12541,10/17/1985 12:00:00 AM,1.5,,,8.75,,,,210.0,0.352,0.458,,12.3,,,0.52,,,7.1,7.1
12543,10/22/1985 12:00:00 AM,1.11,,,9.6,,,,370.0,0.215,0.323,,11.3,,,0.416,,,7.3,7.3
12544,10/22/1985 12:00:00 AM,1.1,,,9.55,,,,350.0,0.216,0.324,,11.3,,,0.405,,,7.3,7.3
12545,10/22/1985 12:00:00 AM,0.267,,,9.67,,,,380.0,0.225,0.097,,11.3,,,0.159,,,7.3,7.3
12547,10/29/1985 12:00:00 AM,0.26,,,10.8,,,,340.0,0.406,0.066,,7.4,,,0.11,,,6.9,6.9
12548,10/29/1985 12:00:00 AM,0.237,,,10.8,,,,260.0,0.411,0.06,,7.4,,,0.107,,,7.0,7.0
12549,10/29/1985 12:00:00 AM,0.18,,,10.8,,,,270.0,0.416,0.052,,7.4,,,0.097,,,7.0,7.0
12551,11/07/1985 12:00:00 AM,0.23,,,11.2,,,,30.0,0.232,0.071,,8.2,,,0.122,,,7.0,7.0
12552,11/07/1985 12:00:00 AM,0.154,,,11.1,,,,40.0,0.221,0.054,,8.2,,,0.091,,,7.0,7.0
12553,11/07/1985 12:00:00 AM,0.171,,,11.0,,,,34.0,0.229,0.049,,8.1,,,0.112,,,7.0,7.0
12555,11/12/1985 12:00:00 AM,0.378,,,11.6,,,,43.0,0.384,0.05,,4.0,,,0.075,,,7.2,7.2
12556,11/12/1985 12:00:00 AM,0.463,,,11.6,,,,23.0,0.429,0.057,,4.1,,,0.084,,,7.1,7.1
12557,11/12/1985 12:00:00 AM,0.587,,,11.6,,,,60.0,0.392,0.07,,4.1,,,0.101,,,7.2,7.2
12559,11/21/1985 12:00:00 AM,0.632,,,12.2,,,,310.0,0.53,0.152,,3.2,,,0.173,,,7.1,7.1
12560,11/21/1985 12:00:00 AM,0.662,,,12.2,,,,350.0,0.533,0.159,,3.1,,,0.19,,,7.1,7.1
12561,11/21/1985 12:00:00 AM,0.879,,,12.1,,,,360.0,0.55,0.212,,3.3,,,0.261,,,7.2,7.2
12563,11/26/1985 12:00:00 AM,0.059,,,13.1,,,,40.0,0.623,0.03,,1.3,,,0.035,,,7.2,7.2
12564,11/26/1985 12:00:00 AM,0.065,,,13.1,,,,53.0,0.645,0.027,,1.3,,,0.042,,,7.3,7.3
12565,11/26/1985 12:00:00 AM,0.072,,,13.1,,,,83.0,0.638,0.026,,1.3,,,0.061,,,7.3,7.3
12601,12/12/1985 12:00:00 AM,0.664,,,12.0,,,,43.0,0.877,0.102,,3.3,,,0.146,,,,
12602,12/12/1985 12:00:00 AM,0.87,141.0,,12.1,,,,27.0,0.871,0.131,,3.4,,,0.193,4.01,3.6,7.2,7.2
12603,12/12/1985 12:00:00 AM,0.841,,,12.0,,,,30.0,0.882,0.126,,3.3,,,0.18,,,,
12617,09/03/1985 12:00:00 AM,,,,,,,,,,,,17.4,,,,,,,
12671,03/20/1986 12:00:00 AM,0.001,,,11.1,,,,140.0,0.336,0.023,,8.8,,,0.036,,,7.2,7.2
12672,03/20/1986 12:00:00 AM,0.002,73.0,,11.1,,,,68.0,0.34,0.02,,8.6,,,0.04,7.32,2.8,7.0,7.0
12673,03/20/1986 12:00:00 AM,0.005,,,11.0,,,,70.0,0.344,0.02,,8.5,,,0.051,,,7.0,7.0
12709,04/17/1986 12:00:00 AM,0.713,,,10.0,,,,260.0,0.349,0.204,,10.0,,,0.22,,,7.1,7.1
12710,04/17/1986 12:00:00 AM,0.715,123.0,,9.86,,,,290.0,0.351,0.204,,9.7,,,0.235,3.67,2.5,7.1,7.1
12711,04/17/1986 12:00:00 AM,0.587,,,9.99,,,,270.0,0.353,0.174,,9.6,,,0.198,,,7.1,7.1
12747,05/15/1986 12:00:00 AM,0.024,91.0,,10.5,,,,75.0,0.399,0.025,,10.6,,,0.071,,3.4,7.1,7.1
12748,05/15/1986 12:00:00 AM,0.014,88.0,,10.4,,,,80.0,0.405,0.021,,10.6,,,0.045,6.68,2.8,7.4,7.4
12749,05/15/1986 12:00:00 AM,0.004,88.0,,10.4,,,,100.0,0.4,0.017,,10.2,,,0.065,,3.1,7.3,7.3
12779,06/12/1986 12:00:00 AM,0.695,,,8.1,,,,97.0,0.453,0.205,,17.7,,,0.233,,,7.0,7.0
12780,06/12/1986 12:00:00 AM,0.661,153.0,,8.18,,,,97.0,0.445,0.197,,17.7,,,0.224,7.4,1.7,7.0,7.0
12781,06/12/1986 12:00:00 AM,0.398,,,8.25,,,,70.0,0.416,0.128,,17.8,,,0.156,,,6.9,6.9
12804,06/03/1986 12:00:00 AM,1.01,,,8.19,,,,59.0,0.493,0.199,,17.0,,,0.218,,,6.9,6.9
12805,06/03/1986 12:00:00 AM,1.03,,,8.29,,,,67.0,0.477,0.201,,16.9,,,0.217,,,6.9,6.9
12806,06/03/1986 12:00:00 AM,0.722,,,8.21,,,,73.0,0.416,0.136,,16.9,,,0.151,,,7.0,7.0
12834,07/17/1986 12:00:00 AM,1.09,,,8.98,,,,400.0,0.502,0.135,,13.4,,,0.209,,,,
12835,07/17/1986 12:00:00 AM,1.08,175.0,,8.88,,,,420.0,0.492,0.13,,13.3,,,0.16,9.66,3.1,,
12836,07/17/1986 12:00:00 AM,0.729,,,9.01,,,,330.0,0.459,0.092,,13.2,,,0.08,,,,
12848,06/17/1986 12:00:00 AM,1.09,,,8.33,,,,340.0,0.549,0.254,,15.6,,,0.33,,,6.9,6.9
12849,06/17/1986 12:00:00 AM,1.09,,,8.35,,,,370.0,0.545,0.251,,15.6,,,0.289,,,7.0,7.0
12850,06/17/1986 12:00:00 AM,0.748,,,8.4,,,,360.0,0.499,0.171,,15.6,,,0.202,,,7.0,7.0
12853,06/24/1986 12:00:00 AM,0.864,,,8.11,,,,160.0,0.422,0.319,,18.2,,,0.392,,,7.0,7.0
12854,06/24/1986 12:00:00 AM,0.809,,,8.12,,,,97.0,0.419,0.3,,18.0,,,0.362,,,7.0,7.0
12855,06/24/1986 12:00:00 AM,0.367,,,8.18,,,,150.0,0.404,0.147,,18.1,,,0.178,,,7.0,7.0
12857,07/01/1986 12:00:00 AM,1.31,,,8.03,,,,93.0,0.535,0.505,,17.3,,,0.584,,,7.2,7.2
12858,07/01/1986 12:00:00 AM,1.29,,,8.21,,,,77.0,0.525,0.506,,17.1,,,0.571,,,7.2,7.2
12859,07/01/1986 12:00:00 AM,1.02,,,8.2,,,,130.0,0.516,0.4,,17.0,,,0.467,,,7.2,7.2
12862,07/08/1986 12:00:00 AM,2.18,,,8.25,,,,180.0,0.637,0.867,,18.8,,,1.1,,,6.8,6.8
12863,07/08/1986 12:00:00 AM,2.14,,,8.26,,,,80.0,0.649,0.881,,18.8,,,1.14,,,7.0,7.0
12864,07/08/1986 12:00:00 AM,1.38,,,8.29,,,,73.0,0.64,0.714,,18.9,,,0.977,,,7.2,7.2
12893,08/14/1986 12:00:00 AM,1.06,,,7.5,,,,150.0,0.39,0.366,,18.1,,,0.453,,,6.8,6.8
12894,08/14/1986 12:00:00 AM,1.0,195.0,,7.5,,,,100.0,0.38,0.336,,18.1,,,0.425,11.0,2.7,6.8,6.8
12895,08/14/1986 12:00:00 AM,0.842,,,7.6,,,,130.0,0.37,0.278,,18.1,,,0.371,,,6.9,6.9
12906,07/22/1986 12:00:00 AM,1.03,,,7.6,,,,130.0,0.48,0.274,,18.0,,,0.314,,,6.9,6.9
12907,07/22/1986 12:00:00 AM,0.942,,,7.69,,,,710.0,0.469,0.252,,17.9,,,0.289,,,6.9,6.9
12908,07/22/1986 12:00:00 AM,0.563,,,7.71,,,,180.0,0.455,0.158,,17.9,,,0.17,,,6.8,6.8
12912,07/29/1986 12:00:00 AM,0.083,,,8.7,,,,130.0,0.435,0.053,,16.5,,,0.089,,,6.8,6.8
12913,07/29/1986 12:00:00 AM,0.078,,,8.72,,,,87.0,0.436,0.046,,16.5,,,0.069,,,7.0,7.0
12914,07/29/1986 12:00:00 AM,0.076,,,8.7,,,,90.0,0.438,0.044,,16.5,,,0.063,,,7.0,7.0
12942,09/17/1986 12:00:00 AM,1.38,,,8.49,,,,120.0,0.427,0.319,,14.8,,,0.356,,,7.3,7.3
12943,09/17/1986 12:00:00 AM,1.35,178.0,,8.51,,,,33.0,0.422,0.318,,14.5,,,0.362,10.3,2.6,7.2,7.2
12944,09/17/1986 12:00:00 AM,0.474,,,8.63,,,,130.0,0.372,0.125,,14.3,,,0.14,,,7.3,7.3
12956,08/06/1986 12:00:00 AM,1.79,,,7.55,,,,180.0,0.361,0.51,,18.9,,,0.587,,,6.8,6.8
12957,08/06/1986 12:00:00 AM,1.48,,,7.6,,,,170.0,0.356,0.498,,19.0,,,0.551,,,6.9,6.9
12958,08/06/1986 12:00:00 AM,1.12,,,7.75,,,,180.0,0.372,0.345,,18.7,,,0.393,,,6.9,6.9
12961,08/26/1986 12:00:00 AM,1.55,,,7.6,,,,200.0,0.403,0.554,,18.6,,,0.748,,,7.3,7.3
12962,08/26/1986 12:00:00 AM,1.56,,,7.67,,,,170.0,0.404,0.575,,18.7,,,0.748,,,7.3,7.3
12963,08/26/1986 12:00:00 AM,1.52,,,7.73,,,,190.0,0.402,0.567,,18.8,,,0.742,,,7.3,7.3
12965,08/19/1986 12:00:00 AM,0.08,,,7.93,,,,120.0,0.337,0.046,,16.8,,,0.073,,,7.2,7.2
12966,08/19/1986 12:00:00 AM,0.079,,,7.91,,,,110.0,0.339,0.046,,17.2,,,0.083,,,7.1,7.1
12967,08/19/1986 12:00:00 AM,0.08,,,7.9,,,,120.0,0.336,0.042,,17.2,,,0.074,,,7.2,7.2
12970,09/03/1986 12:00:00 AM,0.078,,,8.55,,,,150.0,0.331,0.057,,,,,0.103,,,7.4,7.4
12971,09/03/1986 12:00:00 AM,0.078,,,8.51,,,,130.0,0.327,0.057,,,,,0.111,,,7.4,7.4
12972,09/03/1986 12:00:00 AM,0.09,,,8.5,,,,230.0,0.328,0.059,,,,,0.134,,,7.4,7.4
12975,09/08/1986 12:00:00 AM,3.74,,,8.36,,,,140.0,0.537,1.1,,18.5,,,1.12,,,7.2,7.2
12976,09/08/1986 12:00:00 AM,3.07,,,8.6,,,,150.0,0.476,0.97,,18.4,,,1.13,,,7.2,7.2
12977,09/08/1986 12:00:00 AM,1.29,,,8.83,,,,120.0,0.367,0.459,,18.4,,,0.434,,,7.5,7.5
13006,10/16/1986 12:00:00 AM,1.49,,,9.73,,,,240.0,0.514,0.402,,10.7,,,0.453,,,,
13007,10/16/1986 12:00:00 AM,1.34,182.0,,9.93,,,,110.0,0.486,0.332,,10.6,,,0.382,6.67,2.7,7.4,7.4
13008,10/16/1986 12:00:00 AM,0.614,,,10.1,,,,120.0,0.4,0.142,,10.2,,,0.163,,,,
13019,09/23/1986 12:00:00 AM,7.72,,,7.53,,,,360.0,0.897,2.52,,16.2,,,2.78,,,7.1,7.1
13020,09/23/1986 12:00:00 AM,5.81,,,8.01,,,,340.0,0.665,1.09,,15.3,,,1.8,,,7.1,7.1
13021,09/23/1986 12:00:00 AM,4.62,,,8.22,,,,450.0,0.637,1.08,,14.8,,,1.57,,,7.1,7.1
13023,10/02/1986 12:00:00 AM,2.65,,,8.81,,,,230.0,0.585,0.662,,13.2,,,0.884,,,7.2,7.2
13024,10/02/1986 12:00:00 AM,2.61,,,8.8,,,,200.0,0.627,0.631,,13.1,,,0.802,,,7.2,7.2
13025,10/02/1986 12:00:00 AM,1.36,,,9.1,,,,320.0,0.548,0.298,,12.4,,,0.387,,,7.3,7.3
13027,10/06/1986 12:00:00 AM,1.9,,,9.61,,,,43.0,1.17,0.711,,14.0,,,0.857,,,7.3,7.3
13028,10/06/1986 12:00:00 AM,2.02,,,9.64,,,,30.0,1.0,0.686,,14.1,,,0.755,,,7.3,7.3
13029,10/06/1986 12:00:00 AM,0.488,,,9.72,,,,63.0,0.512,0.189,,14.0,,,0.228,,,7.3,7.3
13031,10/20/1986 12:00:00 AM,2.02,,,9.6,,,,67.0,0.583,0.652,,10.9,,,0.683,,,7.4,7.4
13032,10/20/1986 12:00:00 AM,1.48,,,9.74,,,,50.0,0.532,0.581,,10.9,,,0.636,,,7.3,7.3
13033,10/20/1986 12:00:00 AM,0.682,,,9.9,,,,48.0,0.422,0.234,,10.5,,,0.239,,,7.4,7.4
13060,11/13/1986 12:00:00 AM,0.257,,,10.8,,,,2400.0,0.33,,,7.5,,,0.103,,,7.6,7.6
13061,11/13/1986 12:00:00 AM,0.254,80.0,,10.8,,,,2300.0,0.337,0.064,,7.5,,,0.113,8.0,4.6,7.4,7.4
13062,11/13/1986 12:00:00 AM,0.239,,,10.8,,,,1800.0,0.339,0.062,,7.5,,,0.11,,,7.4,7.4
13073,10/27/1986 12:00:00 AM,1.26,,,8.02,,,,13000.0,0.954,0.521,,14.0,,,0.732,,,7.2,7.2
13074,10/27/1986 12:00:00 AM,1.15,,,8.06,,,,17000.0,0.959,0.479,,13.8,,,0.742,,,7.2,7.2
13075,10/27/1986 12:00:00 AM,0.433,,,8.32,,,,18000.0,0.891,0.216,,13.6,,,0.354,,,7.2,7.2
13077,11/05/1986 12:00:00 AM,5.04,,,8.3,,,,320.0,1.21,0.777,,12.3,,,1.02,,,7.2,7.2
13078,11/05/1986 12:00:00 AM,3.99,,,8.6,,,,600.0,0.968,0.588,,11.7,,,0.622,,,7.2,7.2
13079,11/05/1986 12:00:00 AM,1.54,,,8.98,,,,1400.0,0.754,0.342,,10.8,,,0.46,,,7.2,7.2
13081,11/17/1986 12:00:00 AM,0.46,,,11.1,,,,59.0,0.334,0.153,,8.6,,,0.197,,,7.3,7.3
13082,11/17/1986 12:00:00 AM,0.379,,,11.0,,,,50.0,0.327,0.127,,8.6,,,0.162,,,7.4,7.4
13083,11/17/1986 12:00:00 AM,0.16,,,11.1,,,,33.0,0.303,0.057,,8.5,,,0.089,,,7.3,7.3
13110,12/11/1986 12:00:00 AM,0.517,,,11.9,,,,250.0,0.551,0.103,,4.3,,,0.136,,,7.3,7.3
13111,12/11/1986 12:00:00 AM,0.567,110.0,,12.0,,,,250.0,0.549,0.111,,4.0,,,0.139,10.7,3.0,7.3,7.3
13112,12/11/1986 12:00:00 AM,0.717,,,12.3,,,,190.0,0.547,0.137,,3.9,,,0.171,,,7.3,7.3
13123,11/25/1986 12:00:00 AM,0.054,,,11.7,,,,350.0,0.422,0.041,,6.7,,,0.354,,,7.2,7.2
13124,11/25/1986 12:00:00 AM,0.061,,,11.6,,,,390.0,0.466,0.057,,6.5,,,0.345,,,7.2,7.2
13125,11/25/1986 12:00:00 AM,0.056,,,11.6,,,,390.0,0.496,0.071,,6.5,,,0.286,,,7.2,7.2
13161,01/16/1986 12:00:00 AM,0.754,,,11.0,,,,39.0,0.51,0.141,,6.8,,,0.252,,,,
13162,01/16/1986 12:00:00 AM,1.12,146.0,,10.9,,,,58.0,0.498,0.22,,7.0,,,0.316,6.0,3.9,7.2,7.2
13163,01/16/1986 12:00:00 AM,0.766,130.0,,11.1,,,,27.0,0.519,0.158,,6.7,,,0.217,,3.8,7.2,7.2
13199,02/20/1986 12:00:00 AM,0.703,,,12.1,,,,13.0,0.659,0.068,,3.7,,,0.106,,,7.2,7.2
13200,02/20/1986 12:00:00 AM,0.695,123.0,,11.9,,,,20.0,0.661,0.067,,3.6,,,0.11,3.66,1.6,7.1,7.1
13201,02/20/1986 12:00:00 AM,0.482,,,12.0,,,,13.0,0.677,0.052,,3.6,,,0.085,,,7.1,7.1
13236,09/22/1986 12:00:00 AM,,,,,,,,,,,,15.0,,,,,,,
13245,09/22/1986 12:00:00 AM,,,,,,,,,,,,15.0,,,,,,,
13272,01/14/1987 12:00:00 AM,0.72,,,11.4,,,,200.0,0.638,0.167,,7.2,,,0.19,,,7.2,7.2
13273,01/14/1987 12:00:00 AM,0.779,120.0,,11.3,,,,230.0,0.638,0.171,,7.1,,,0.196,6.33,3.7,7.2,7.2
13274,01/14/1987 12:00:00 AM,0.561,,,11.4,,,,200.0,0.658,0.133,,6.9,,,0.157,,,7.2,7.2
13310,02/18/1987 12:00:00 AM,0.386,,,11.7,,,33.0,63.0,0.421,0.089,,6.0,,,0.122,,,7.1,7.1
13311,02/18/1987 12:00:00 AM,0.422,78.0,,11.7,,,10.0,70.0,0.439,0.095,,6.1,,,0.147,7.33,2.6,7.0,7.0
13312,02/18/1987 12:00:00 AM,0.422,,,11.7,,,,77.0,0.429,0.101,,6.0,,,0.128,,,7.0,7.0
13350,03/18/1987 12:00:00 AM,0.041,,,11.3,,,,137.0,0.39,0.036,,7.6,,,0.06,,,7.1,7.1
13351,03/18/1987 12:00:00 AM,0.037,66.0,,11.0,,,29.0,103.0,0.387,0.034,,7.3,,,0.059,17.3,6.7,7.1,7.1
13352,03/18/1987 12:00:00 AM,0.036,,,11.0,,,,73.0,0.384,0.036,,7.3,,,0.057,,,7.0,7.0
13392,04/15/1987 12:00:00 AM,0.016,,,10.6,,,,93.0,0.259,0.013,,10.0,,,0.031,,,7.3,7.3
13393,04/15/1987 12:00:00 AM,0.021,78.0,,10.6,,,22.0,97.0,0.266,0.013,,10.0,,,0.026,11.3,3.3,7.5,7.5
13394,04/15/1987 12:00:00 AM,0.021,,,10.5,,,,49.0,0.27,0.014,,10.0,,,0.033,,,7.3,7.3
13441,05/13/1987 12:00:00 AM,0.034,160.0,,8.81,,,62.0,567.0,0.426,0.022,,13.7,,,0.04,,2.2,7.2,7.2
13442,05/13/1987 12:00:00 AM,0.034,160.0,,8.72,,,46.0,615.0,0.424,0.025,,13.5,,,0.048,8.67,2.2,7.2,7.2
13443,05/13/1987 12:00:00 AM,0.032,,,8.85,,,,540.0,0.424,0.022,,13.3,,,0.041,,2.0,7.1,7.1
13472,06/10/1987 12:00:00 AM,0.03,,,9.07,,,,107.0,0.459,0.022,,13.8,,,0.04,,,7.4,7.4
13473,06/10/1987 12:00:00 AM,0.034,170.0,,9.05,,,17.0,90.0,0.46,0.023,,13.9,,,0.046,5.33,1.5,7.4,7.4
13474,06/10/1987 12:00:00 AM,0.031,,,9.06,,,,200.0,0.461,0.022,,13.8,,,0.049,,,7.4,7.4
13501,06/03/1987 12:00:00 AM,0.029,,,8.94,,,,133.0,0.527,0.03,,14.9,,,0.196,,,7.3,7.3
13502,06/03/1987 12:00:00 AM,0.028,,,8.83,,,,100.0,0.526,0.03,,15.0,,,0.256,,,7.2,7.2
13503,06/03/1987 12:00:00 AM,0.029,,,8.89,,,,153.0,0.524,0.029,,15.0,,,0.33,,,7.3,7.3
13508,06/18/1987 12:00:00 AM,0.029,,,8.64,,,,60.0,0.532,0.034,,15.5,,,0.053,,,7.4,7.4
13509,06/18/1987 12:00:00 AM,0.028,,,8.68,,,,70.0,0.53,0.033,,15.4,,,0.053,,,7.4,7.4
13510,06/18/1987 12:00:00 AM,0.03,,,8.63,,,,19.0,0.534,0.034,,15.4,,,0.052,,,7.4,7.4
13513,06/22/1987 12:00:00 AM,0.015,,,8.51,,,,270.0,0.457,0.026,,15.4,,,0.037,,,7.3,7.3
13514,06/22/1987 12:00:00 AM,0.022,,,8.53,,,,390.0,0.465,0.027,,15.4,,,0.037,,,7.3,7.3
13515,06/22/1987 12:00:00 AM,0.016,,,8.55,,,,350.0,0.461,0.026,,15.4,,,0.043,,,7.3,7.3
13545,07/15/1987 12:00:00 AM,0.027,151.0,,7.08,,,,188.0,0.438,0.043,,19.4,,,0.065,,2.0,7.3,7.3
13546,07/15/1987 12:00:00 AM,0.03,157.0,,7.08,,,127.0,15.0,0.446,0.044,,19.4,,,0.064,6.0,2.2,7.3,7.3
13547,07/15/1987 12:00:00 AM,0.029,160.0,,7.19,,,,137.0,0.45,0.042,,19.4,,,0.064,,2.1,7.3,7.3
13559,07/01/1987 12:00:00 AM,0.028,,,8.17,,,,113.0,0.442,0.039,,22.7,,,0.059,,,7.3,7.3
13560,07/01/1987 12:00:00 AM,0.03,,,8.09,,,,93.0,0.456,0.038,,22.5,,,0.057,,,7.4,7.4
13561,07/01/1987 12:00:00 AM,0.031,,,8.41,,,,127.0,0.457,0.04,,22.5,,,0.05,,,7.3,7.3
13564,07/08/1987 12:00:00 AM,0.008,,,8.32,,,,160.0,0.479,0.029,,15.1,,,0.055,,,7.3,7.3
13565,07/08/1987 12:00:00 AM,0.006,,,8.34,,,,150.0,0.475,0.026,,15.2,,,0.052,,,7.3,7.3
13566,07/08/1987 12:00:00 AM,0.002,,,8.33,,,,220.0,0.473,0.025,,15.3,,,0.062,,,7.3,7.3
13593,08/12/1987 12:00:00 AM,0.017,,,7.46,,,147.0,280.0,0.331,0.047,,17.6,,,0.065,,,7.5,7.5
13594,08/12/1987 12:00:00 AM,0.017,160.0,,7.49,,,110.0,270.0,0.335,0.047,,17.8,,,0.066,7.67,2.0,7.4,7.4
13595,08/12/1987 12:00:00 AM,0.019,,,7.47,,,,310.0,0.335,0.048,,17.7,,,0.066,,,7.5,7.5
13613,07/22/1987 12:00:00 AM,0.024,,,7.34,,,,390.0,0.482,0.037,,18.0,,,0.079,,,7.3,7.3
13614,07/22/1987 12:00:00 AM,0.03,,,7.36,,,,143.0,0.508,0.037,,18.0,,,0.076,,,7.3,7.3
13615,07/22/1987 12:00:00 AM,0.029,,,7.41,,,,120.0,0.479,0.039,,18.0,,,0.089,,,6.9,6.9
13618,07/27/1987 12:00:00 AM,0.022,,,7.92,,,,130.0,0.445,0.033,,18.9,,,0.069,,,7.3,7.3
13619,07/27/1987 12:00:00 AM,0.026,,,7.78,,,,110.0,0.428,0.034,,18.2,,,0.069,,,7.3,7.3
13620,07/27/1987 12:00:00 AM,0.021,,,7.91,,,,150.0,0.465,0.032,,17.8,,,0.07,,,7.3,7.3
13623,08/05/1987 12:00:00 AM,0.026,,,7.56,,,,170.0,0.377,0.043,,19.3,,,0.065,,,7.3,7.3
13624,08/05/1987 12:00:00 AM,0.022,,,7.61,,,,230.0,0.368,0.042,,19.4,,,0.066,,,7.3,7.3
13625,08/05/1987 12:00:00 AM,0.031,,,7.5,,,,250.0,0.38,0.043,,19.6,,,0.091,,,7.3,7.3
13656,09/16/1987 12:00:00 AM,0.034,,,8.42,,,0.0,550.0,0.4,0.039,,14.5,,,0.085,,,7.3,7.3
13657,09/16/1987 12:00:00 AM,0.034,150.0,,8.51,,,0.0,310.0,0.404,0.038,,14.4,,,0.082,20.3,3.3,7.3,7.3
13658,09/16/1987 12:00:00 AM,0.039,,,8.49,,,,420.0,0.402,0.039,,14.4,,,0.085,,,7.3,7.3
13669,08/17/1987 12:00:00 AM,0.026,,,8.62,,,,0.0,0.382,0.035,,16.1,,,0.061,,,7.4,7.4
13670,08/17/1987 12:00:00 AM,0.034,,,8.61,,,,200.0,0.373,0.035,,16.1,,,0.062,,,7.4,7.4
13671,08/17/1987 12:00:00 AM,0.032,,,8.7,,,,153.0,0.383,0.033,,16.0,,,0.065,,,7.4,7.4
13675,08/24/1987 12:00:00 AM,0.017,,,8.34,,,,207.0,0.287,0.03,,17.0,,,0.058,,,7.3,7.3
